user_id,total_quantity,total_spend
116553,5,6124.8
116555,21,18952.32
116558,16,11576.75
116571,7,1891.62
116572,8,5031.61
116594,12,1956.72
116598,47,41094.82
116599,5,4995
116601,35,10805.3
116602,16,14875
116605,16,15376.69
116616,2,1998
116617,2,2374.6
116618,27,2997
116621,5,4995
116623,8,7992
116626,26,19904.17
116634,23,22944.32
116638,10,4995
116641,9,8814.78
116645,4,3033.61
116665,7,2367.79
116676,10,9011.92
116677,1,999
116682,22,1998
116690,10,4995
116691,16,16318.72
116695,3,2997
116707,1,999
116721,5,4995
116726,3,2791.87
116733,6,5994
116735,9,8991
116736,5,4995
116740,16,14702.55
116744,4,3996
116745,10,9762.45
116747,6,5994
116749,10,6756.74
116760,2,1998
116768,1,999
116774,1,999
116776,11,11260.22
116779,5,4995
116785,5,7655.45
116786,12,3683.62
116790,5,4995
116807,5,4995
116808,4,1998
116809,70,18303.59
116812,15,14985
116821,5,815.3
116822,11,13392.8
116827,7,3080.45
116831,15,14160.52
116832,190,146330.99
116841,5,4995
116845,1,999
116850,17,14363.44
116856,5,4995
116863,2,1162.06
116868,2,1998
116870,1,999
116873,1,999
116875,19,11357.45
116876,37,34756.45
116879,39,34746.32
116880,2,1998
116894,1,36.61
116897,56,53132.7
116900,8,7764.45
116901,5,4995
116903,10,7722.56
116904,5,4995
116912,6,4209.28
116913,18,16918.51
116916,15,5308.63
116918,5,4767.45
116925,37,31619.91
116927,281,18070.43
116933,9,11154.42
116935,17,2772.02
116941,5,6878
116946,10,9990
116950,4,1952.49
116966,3,2997
116971,3,3718.14
116977,8,1304.48
116979,14,11288.86
116981,5,5371.6
116982,4,652.24
116983,4,5502.4
116984,11,11617.16
116986,5,7655.45
116992,5,4995
116995,18,14264.03
116997,12,11229.38
116999,3,2997
117002,24,14693.41
117003,2,2751.2
117005,2,999
117008,15,7904.74
117014,2,2374.6
117032,23,19525.83
117033,23,20196.25
117039,20,19980
117043,2,1998
117044,32,27807.42
117045,54,42536.7
117051,5,183.05
117053,14,12578.1
117054,38,27033.66
117060,28,15378.67
117071,15,5994
117074,5,1998
117076,1,36.61
117079,2,326.12
117081,4,3813.96
117090,29,16889.41
117097,15,14985
117101,71,68786.55
117104,10,5810.3
117107,5,4995
117114,2,1998
117115,2,1162.06
117118,4,5502.4
117122,110,87047.49
117125,7,7139.44
117127,12,8513.47
117137,6,326.12
117147,79,76873.05
117148,85,73109.53
117149,66,56309.82
117150,9,5647.24
117151,6,5994
117152,1,1239.38
117154,14,11281.02
117158,2,1998
117165,1,999
117168,4,2674.78
117170,2,326.12
117172,5,4490.15
117176,3,2238.38
117193,1,999
117194,11,12671.66
117197,9,1467.54
117205,49,38603.31
117207,5,4995
117209,5,2967.94
117211,1,999
117212,7,6993
117216,42,40219.14
117220,3,2997
117223,4,3996
117226,3,2997
117227,10,9075.87
117231,1,1531.09
117232,42,34589.16
117234,1,163.06
117235,28,30964.72
117237,16,14739.2
117247,31,22609.6
117249,22,11676.05
117252,11,7967.98
117259,2,1998
117264,4,1375.6
117270,6,1233.16
117275,37,34805.58
117279,3,999
117290,3,2997
117294,10,9534.9
117296,23,8931.04
117297,17,13652.75
117303,2,2473.89
117309,1,999
117310,3,3237.38
117312,1,999
117316,3,1325.12
117320,27,22921.89
117322,30,19980
117327,21,13564.1
117337,26,18313.81
117342,1,999
117344,46,38946.02
117345,5,6059.18
117354,22,21812.52
117357,59,58888.99
117358,1,999
117363,6,5994
117366,2,1998
117370,2,2374.6
117372,71,53026.94
117373,1,163.06
117374,3,2997
117376,42,26075.14
117378,30,16114.8
117379,2,326.12
117381,6,5960.41
117384,4,4236.38
117387,114,12872
117396,2,163.06
117400,1,999
117401,2,999
117403,37,20244.2
117404,16,12423.25
117407,41,37208.27
117409,2,326.12
117412,124,1651.24
117425,2,1998
117427,7,1485.07
117429,79,27123.8
117436,1,163.06
117437,5,6898.56
117444,10,11873
117449,5,3658.47
117457,2,1998
117463,31,24233.32
117466,10,9990
117469,20,12671.9
117475,10,10175.76
117477,17,15287.54
117478,6,1814.3
117480,3,2997
117488,1,999
117492,2,1998
117499,93,59350.83
117501,16,13286.86
117506,4,2997
117507,4,2547.37
117511,5,4995
117516,36,32302.75
117517,16,13993.55
117523,17,6115.78
117524,17,9368.51
117526,22,21613.92
117532,4,3996
117533,3,2997
117534,18,17982
117537,20,1998
117540,1,999
117541,7,3577.47
117543,76,61712.1
117544,67,62625.56
117546,1,999
117547,1,999
117550,1,999
117554,19,13019.26
117555,1,999
117557,6,4802.88
117558,20,14677.05
117559,33,23123.6
117561,1,999
117562,1,999
117565,18,16536.78
117568,10,3323.12
117569,1,999
117570,1,999
117572,1,999
117573,1,999
117574,1,999
117575,12,11518.02
117576,1,999
117579,1,999
117580,1,999
117581,1,999
117582,1,999
117583,12,10032.4
117585,1,999
117586,1,999
117587,1,999
117589,1,999
117590,1,999
117591,1,999
117592,43,40221.72
117593,1,999
117594,1,999
117596,1,999
117597,1,999
117598,1,999
117600,1,999
117601,1,999
117602,2,1952.49
117604,1,999
117605,1,999
117606,1,999
117607,1,999
117608,1,999
117610,7,3065.16
117612,1,999
117615,1,999
117617,1,999
117623,2,1998
117624,1,999
117625,13,12604.98
117626,1,999
117628,1,999
117629,2,3062.18
117633,11,11127.41
117640,1,999
117641,30,6259.83
117642,1,1375.6
117643,24,15075.18
117644,52,37010.26
117645,4,3160.06
117646,2,2478.76
117649,26,27110.54
117655,1,163.06
117657,34,30688.62
117659,3,2997
117661,1,1375.6
117670,1,1019.92
117671,5,999
117673,2,999
117675,59,56436.52
117676,42,35867.52
117678,1,999
117680,89,62151.91
117681,8,1998
117689,1,999
117690,3,2997
117695,1,999
117699,19,20408.67
117701,91,65721.94
117726,8,5548.49
117745,5,4995
117746,10,9990
117749,21,13307.39
117768,5,4995
117769,3,1198.67
117777,6,4236.63
117779,57,68896.47
117783,2,1998
117787,55,53273.12
117797,5,4995
117802,20,8644.24
117806,4,3996
117808,10,4995
117809,5,4995
117810,38,36369.15
117814,5,815.3
117821,5,6878
117822,3,2997
117829,5,815.3
117830,5,4995
117834,1,999
117838,6,2964.48
117840,41,40100.34
117844,10,11873
117845,4,3996
117848,6,5994
117850,2,2374.6
117869,1,999
117870,2,2374.6
117871,6,5994
117872,9,7233.38
117873,41,40959
117877,6,2641.21
117878,26,25974
117884,10,5590.89
117885,75,55976.73
117896,1,999
117897,81,53139.34
117900,15,7013.92
117901,7,3996
117908,53,46600.94
117911,86,69868.91
117913,9,1467.54
117914,2,326.12
117915,6,5994
117916,5,4995
117918,37,33776.88
117923,51,46089.94
117937,4,3996
117938,1,999
117941,2,1998
117945,9,8991
117948,20,19980
117950,23,17275.19
117955,24,25859
117956,43,42957
117963,9,8991
117965,2,1998
117974,44,48324.57
117982,1,999
117987,7,4939.89
117994,76,69498.65
117995,26,21192.28
117996,58,52214.27
117997,29,24984.91
117998,66,59681.44
118000,4,652.24
118004,23,21725.13
118005,69,57376.28
118007,79,62981.02
118008,58,44674.58
118009,76,38764.95
118010,97,71558.59
118014,70,65378.05
118025,5,6878
118026,13,12987
118029,7,3161.9
118032,80,73141.03
118036,15,9990
118037,6,8373.45
118046,81,60046.18
118047,1,999
118050,63,55817.85
118052,10,10006.55
118053,8,7532.66
118055,7,6993
118057,69,40222
118058,107,49387.41
118059,92,76992.31
118061,74,68614.26
118063,64,62904.7
118065,5,6124.8
118066,86,73755.67
118072,8,7038.83
118073,75,72674.07
118075,1,999
118076,10,9762.45
118078,140,76626.64
118082,4,4372.6
118089,6,4995
118090,3,2997
118091,28,26300.12
118096,7,5994
118099,69,71275.89
118100,57,32628.08
118104,57,47282.91
118106,5,815.3
118112,30,11888.58
118116,57,44231.26
118129,10,9990
118133,18,16232.34
118143,56,13986
118145,10,5622.45
118148,9,9942.78
118150,30,29970
118162,24,23976
118165,4,3996
118166,76,60482.86
118171,5,4995
118173,80,1325.12
118189,1,163.06
118197,44,34827.91
118200,59,55650.02
118209,604,14251.72
118220,28,26322.04
118221,5,3196.67
118224,9,9466.89
118233,4,5502.4
118238,4,3996
118242,30,9296.48
118256,6,5994
118258,5,4995
118259,6,1523.04
118266,59,52859.04
118267,4,6301.34
118276,23,22977
118285,8,8032.49
118287,2,1998
118289,5,4535.66
118290,7,6085.9
118291,39,44239.16
118299,22,21978
118303,16,15984
118306,1,1474.89
118307,2,2238.38
118310,16,9296.48
118311,8,6756.74
118316,2,1998
118321,7,4485.18
118322,26,24639.11
118324,25,26962.6
118327,51,46323.79
118329,10,13756
118331,8,5934.49
118336,3,2951.49
118339,2,1998
118341,5,4767.45
118345,5,4995
118351,27,19397.32
118358,1,999
118359,6,2751.2
118361,4,3996
118363,17,18253.71
118364,7,2997
118365,16,9971.18
118366,14,8581.41
118367,29,23138.5
118371,1,999
118372,2,2374.6
118375,7,5321.12
118376,8,3472.89
118377,21,21020.84
118378,12,7828.11
118380,12,12092.6
118382,54,56188.75
118384,100,74897.76
118386,99,72725.8
118388,2,1998
118389,81,70906.98
118392,7,5343.04
118393,4,3996
118396,4,3996
118397,64,53935.63
118398,48,36358.59
118399,63,41265.8
118401,65,55600.82
118403,11,10906.26
118404,61,57087.62
118405,49,38679.1
118409,55,52115.2
118411,58,47533.77
118413,62,45943.55
118416,5,4995
118420,6,5994
118424,56,52967.86
118425,68,51951.28
118427,44,27245.64
118428,2,1998
118435,45,47334.45
118436,28,21655.31
118443,36,33817.4
118448,38,29290.99
118449,59,52098.44
118456,2,2478.76
118457,5,815.3
118461,52,40070.33
118463,26,27719.25
118466,5,6501.4
118472,2,2530.09
118480,2,1998
118481,43,41061.81
118483,9,8899.98
118486,42,26774.91
118489,2,1998
118493,63,55581.12
118495,20,6808.65
118496,86,70348.73
118497,49,58283.26
118499,2,2473.89
118500,106,96253.6
118501,40,37931.68
118506,73,62416.83
118507,15,14985
118510,50,50086.32
118511,5,4995
118513,4,3996
118523,10,5148.48
118528,3,2997
118538,2,1998
118548,31,26096.98
118552,4,4717.14
118563,9,7844.59
118564,48,46849.26
118565,1,999
118576,1,999
118583,8,7013.92
118586,1,999
118587,4,2293.93
118590,6,978.36
118591,28,15237.59
118594,19,18002.92
118596,1,999
118599,4,3996
118602,84,67196.85
118603,55,38627.08
118608,8,7532.66
118612,4,3996
118615,2,953.49
118616,18,17858.25
118619,6,1998
118620,1,163.06
118621,5,815.3
118622,2,326.12
118628,77,68938.39
118629,10,6195.82
118634,1,999
118637,2,1998
118646,8,5709.3
118647,53,44821.84
118651,73,65097.42
118653,57,55540.21
118654,5,4949.49
118657,5,4995
118659,26,43570.28
118667,73,61836.79
118669,14,7645.24
118671,10,9584.44
118674,6,5158.06
118675,21,19307.12
118680,9,2997
118684,1,1474.89
118694,10,9990
118697,11,8340.04
118702,39,38961
118706,10,6646.24
118708,11,3387.02
118709,3,2997
118720,1,999
118723,1,953.49
118730,1,999
118734,8,4217.78
118739,44,58480.22
118755,2,1998
118758,8,7992
118762,68,41883.99
118770,5,4903.98
118776,4,5148.67
118788,2,1998
118791,1,999
118793,4,3996
118797,90,71598.41
118800,1,999
118805,40,999
118817,2,999
118820,8,7764.45
118825,10,1630.6
118827,5,4344.04
118830,2,1998
118832,2,1998
118834,19,19258.4
118839,1,999
118840,6,4092.44
118844,6,2941.89
118847,72,60797.8
118854,20,3261.2
118862,1,999
118868,147,10749.05
118877,1,953.49
118879,79,62160.51
118881,2,999
118887,34,17635.24
118889,13,9643.24
118901,1,163.06
118906,1,999
118912,9,8945.49
118923,11,8328.19
118928,6,4279.21
118935,113,73073.48
118941,2,1998
118945,30,25158.05
118952,11,10069.02
118953,55,46967.59
118956,46,42860.39
118957,5,4995
118964,20,8693.25
118966,10,6526.09
118970,3,2997
118976,97,80413.87
118977,4,2161.06
118978,9,11075.72
118980,1,999
118985,61,56490.17
118988,62,40229.02
118991,2,1998
118992,32,31968
118996,1,163.06
119002,10,6787.87
119005,1,999
119009,13,10313.7
119011,21,16330.56
119022,4,3950.49
119024,7,3566.5
119025,2,1998
119027,14,2282.84
119030,50,1998
119035,1,999
119038,5,4995
119043,6,1220.78
119044,19,9225.16
119055,2,1998
119059,12,3139.42
119064,9,5738.16
119066,35,24499.34
119072,8,1556.34
119075,19,18981
119078,94,81833.95
119080,14,9571.51
119094,22,17258.59
119097,34,17965.4
119103,23,19013.19
119116,46,43286.46
119121,5,4995
119159,1,1474.89
119165,2,1998
119184,26,22817.5
119189,6,5716.14
119194,5,1998
119199,7,2321.89
119201,9,7319.12
119202,5,5748.2
119206,52,44075.12
119222,107,59687.39
119228,4,3904.98
119239,6,5994
119241,19,13719.56
119242,20,15800.3
119249,1,999
119252,1,1531.09
119253,18,15639.35
119258,85,66308.03
119267,67,62517.59
119273,89,71176.42
119275,1,999
119276,8,2768.47
119277,17,17155.04
119283,75,62775.64
119289,71,56443.31
119291,74,71790.37
119293,91,72681.19
119294,12,1956.72
119297,66,64179.38
119298,84,60804.85
119300,1,999
119304,92,95094.08
119306,23,9380.72
119310,64,60158.76
119314,91,73308.55
119319,23,24041.18
119333,4,2229.22
119335,6,489.18
119338,2,1998
119348,2,1952.49
119357,5,4995
119362,15,1258.5
119370,13,12151.06
119371,65,48726.94
119380,153,63630.38
119382,67,50827.37
119388,1,999
119393,5,6878
119403,32,27856.46
119405,12,11760.45
119408,25,22206.99
119414,13,16066.46
119415,20,19524.9
119423,16,8924.85
119424,1,999
119425,29,23119.42
119431,4,3996
119433,14,15083.74
119435,14,10922.51
119442,13,10479.18
119443,21,23683.1
119446,6,1814.3
119454,5,4995
119481,5,4995
119488,82,61573.47
119507,7,652.24
119509,44,36465.64
119521,6,5720.94
119523,1,999
119524,6,2706.62
119525,13,9643.24
119535,15,15089.6
119539,51,40564.06
119550,98,69582.72
119554,16,15574.41
119555,13,12987
119557,10,9990
119564,3,3137.34
119566,2,1998
119567,2,1162.06
119570,1,999
119576,8,5580.83
119581,3,2997
119582,83,70312.45
119585,76,40588.61
119588,1,999
119589,5,4995
119592,74,62523.29
119594,87,60959.68
119595,87,64806
119596,83,70690.47
119597,54,22643.97
119602,5,2898.64
119603,1,553.49
119606,11,10543.49
119607,1,999
119610,4,3996
119612,21,23615.2
119618,6,4995
119619,62,56168.28
119620,3,1988.42
119627,1,999
119628,4,3996
119634,15,14539.49
119635,2,1998
119638,10,5810.3
119641,1,1531.09
119644,13,11288.86
119648,2,1998
119654,9,10497.4
119666,101,62998.94
119673,1,999
119676,3,2997
119680,2,1998
119685,16,10691.29
119687,4,3996
119692,3,2537.66
119695,8,7992
119696,78,69308.81
119697,71,51586.32
119699,5,4995
119711,43,30999.01
119714,4,3996
119721,23,22977
119732,2,1998
119735,26,15984
119742,9,3029.14
119744,9,7041.06
119753,4,2997
119755,16,8334.09
119758,15,9190.99
119761,2,1998
119769,4,3996
119773,10,7358.19
119774,3,2997
119778,1,953.49
119789,5,4159.06
119793,62,46256.42
119795,4,1998
119799,10,815.3
119801,9,8991
119803,29,15933.14
119812,14,9799.5
119813,8,7992
119819,41,32189.67
119820,1,999
119825,3,2374.6
119833,24,18945.4
119834,5,2516.29
119836,4,652.24
119838,1,1375.6
119846,3,3373.6
119850,85,75631.85
119851,41,32294.12
119855,5,4995
119856,2,1998
119859,10,6555.22
119861,11,10580.02
119864,3,2997
119866,1,1474.89
119873,1,999
119882,8,7271.9
119884,5,4995
119886,6,4276.61
119901,10,6157.06
119931,5,6878
119937,9,8581.41
119945,2,2374.6
119946,1,999
119948,3,999
119951,1,1531.09
119964,1,999
119966,3,2997
119967,4,1998
119973,58,36439.02
119980,13,10676.9
119982,10,7482.18
119988,8,10251.6
119998,4,4372.6
120015,66,57865.19
120016,4,3521.04
120018,10,9990
120029,5,4995
120030,5,4949.49
120031,6,5994
120038,9,7215.75
120039,3,4126.8
120041,1,999
120045,11,8721.56
120049,8,9056.18
120050,13,10094.45
120054,199,52820.72
120057,5,4672.78
120059,76,58641.52
120081,35,34795.79
120082,5,4995
120097,7,6993
120109,2,1998
120114,10,9990
120135,4,2705.11
120157,12,11570.5
120178,1,999
120184,2,1998
120188,36,31257.36
120199,8,4651.33
120200,2,1998
120202,8,2295.04
120206,4,3996
120210,1,1531.09
120216,5,7655.45
120221,45,11620.6
120222,6,7123.8
120224,1,999
120229,13,10479.18
120230,120,124125.05
120232,70,44923.27
120236,13,12386.07
120237,2,1998
120238,1,999
120245,5,5527.09
120248,21,19980
120252,13,11464.89
120254,31,21953.18
120255,28,24982.8
120256,1,36.61
120257,1,999
120260,11,14228.21
120261,9,7319.12
120262,9,6173.16
120273,21,20114.31
120283,5,4995
120290,28,24456.74
120292,1,999
120295,2,1506.98
120301,1,999
120315,90,79001.02
120324,18,9892.04
120329,5,4995
120334,4,326.12
120355,10,6026.09
120364,22,12966.36
120389,5,4995
120406,61,54719.1
120408,11,12316.29
120416,6,5994
120421,12,11152.06
120425,4,3996
120427,4,5060.18
120429,1,163.06
120434,10,8191.67
120449,1,953.49
120453,3,2997
120460,15,12427.53
120464,2,1998
120466,75,68658.24
120475,1,953.49
120493,1,999
120500,23,17435.88
120507,5,4995
120508,42,43249.74
120512,5,3277.61
120517,5,4995
120524,67,63074.41
120531,4,1998
120535,2,1998
120536,5,2881.29
120539,67,49980.82
120541,11,10739.03
120542,75,68554.39
120561,8,9121.8
120566,85,815.3
120579,51,41035.58
120587,4,1488.18
120588,13,13028.84
120589,2,999
120600,17,9049.37
120616,5,4995
120622,33,27696.94
120624,4,4471.89
120625,12,7808.3
120628,7,6342.04
120629,4,3996
120637,2,2473.89
120638,1,999
120640,5,4995
120653,33,33252.64
120659,20,13295.89
120686,3,2997
120690,71,53216.14
120697,3,2997
120712,2,1998
120725,9,5948.49
120726,28,27972
120731,5,3251.35
120733,5,3658.47
120734,3,2997
120737,10,12650.45
120739,147,14870
120748,1,999
120752,5,5671.78
120757,4,5502.4
120758,1,999
120761,3,4126.8
120772,2,1998
120776,5,2360.73
120777,7,6101.36
120780,5,489.18
120786,4,3536.66
120800,1,999
120806,5,5220.4
120807,1,999
120809,30,27673.3
120817,10,9990
120819,45,27880.98
120824,5,4995
120831,4,3996
120841,91,87969.53
120850,1,999
120854,4,3192.47
120862,1,999
120867,5,4995
120868,2,1998
120872,6,3218.78
120874,5,212
120893,10,10850.78
120906,8,7992
120911,2,1998
120929,5,3323.12
120948,14,1141.42
120952,9,10587.27
120958,15,14985
120960,7,6325.09
120962,26,8807.3
120965,8,7421.67
120971,1,1675.78
120972,1,999
120981,2,3062.18
121000,7,6533.66
121007,10,4995
121008,39,21142.24
121009,10,9990
121012,2,1998
121013,41,42100.55
121018,14,8232.38
121027,7,6062.16
121029,100,81155.87
121044,5,815.3
121048,19,13595.59
121051,4,3996
121069,59,58219.01
121071,3,2914.26
121072,28,23084.95
121094,8,7946.49
121095,8,10409.74
121145,8,7992
121146,6,7877
121147,43,39985.89
121166,9,8991
121168,4,2324.12
121184,2,1998
121195,8,7992
121196,62,61938
121200,10,9990
121202,39,23338.86
121204,64,71738.58
121213,2,1998
121215,2,1998
121217,2,1998
121222,5,4995
121223,19,6441.9
121229,19,3098.14
121245,1,163.06
121261,5,4995
121264,2,1998
121268,2,1998
121273,49,43547.92
121279,3,2997
121282,46,38436.65
121285,3,3550.01
121296,3,1660.47
121299,37,30519.9
121301,3,3373.6
121305,7,6469.89
121306,1,999
121311,1,1375.6
121312,10,815.3
121315,20,16692.62
121316,9,11627.2
121321,20,16351.19
121324,25,8256.2
121334,5,4995
121335,31,28553.94
121337,25,23825.49
121350,7,10717.63
121361,1,999
121365,4,652.24
121366,3,2161.06
121382,33,20409.19
121385,3,2997
121395,14,13667.43
121397,1,999
121406,2,1998
121409,1,163.06
121414,40,37103.11
121417,8,2697.24
121437,6,5037.4
121448,50,46275.91
121454,4,3950.49
121467,5,4995
121471,14,14894.69
121475,5,4995
121481,53,43654.36
121482,52,48608.35
121483,51,42054.45
121489,3,2070.04
121492,28,26322.04
121496,5,4995
121497,33,29990.92
121498,1,1531.09
121499,55,58519.58
121500,6,4995
121509,7,5985.1
121512,104,51964.42
121513,57,52448.74
121514,13,15694.12
121520,1,163.06
121522,27,28803.16
121525,27,23629.24
121526,1,999
121540,6,2997
121541,3,2997
121549,23,14466.69
121553,4,652.24
121555,5,4995
121558,73,66877.46
121563,29,30745.07
121566,2,1998
121567,4,3950.49
121569,16,13363.6
121577,15,20634
121582,4,2324.12
121595,1,999
121597,8,3996
121601,9,4765.79
121614,18,17799.96
121623,5,4767.45
121635,74,65328.53
121636,7,6993
121638,51,49438.77
121639,2,3062.18
121665,23,20529.37
121674,1,999
121675,35,35408.75
121676,8,6154.64
121677,15,9349.26
121680,12,4521.79
121686,9,5878.29
121687,1,1375.6
121688,2,1998
121699,4,2741.16
121702,1,999
121703,3,2537.66
121704,1,999
121713,2,1998
121728,31,32428.26
121730,1,999
121733,3,2997
121737,27,26890.26
121740,17,16983
121741,9,4949.49
121744,11,3419.56
121746,97,51700.61
121750,5,815.3
121751,9,8991
121762,1,999
121765,8,6193.67
121766,2,3062.18
121771,25,21631.24
121774,11,9386.56
121776,21,18448.63
121778,13,12987
121781,1,1375.6
121787,4,3996
121791,3,2997
121800,1,999
121812,2,1998
121815,27,16339.7
121823,5,4995
121824,8,3996
121840,2,326.12
121841,18,999
121848,2,1998
121863,5,4995
121866,3,5027.34
121868,15,11988
121879,39,30785.05
121898,2,1998
121903,30,25809.61
121907,1,999
121918,96,41310.46
121932,1,999
122011,3,2997
122024,5,4995
122038,23,25712.49
122067,2,1998
122076,26,12598.96
122088,10,326.12
122096,1,999
122105,1,999
122111,1,999
122121,22,15936.65
122149,5,4159.06
122156,4,1998
122171,3,2997
122172,5,4543.93
122176,2,999
122178,8,7992
122192,18,19288.21
122199,36,15176
122214,15,14985
122215,4,3750.2
122220,5,4995
122227,7,4485.18
122241,65,49557.12
122263,41,38638.78
122279,1,999
122280,6,5158.06
122282,4,4471.89
122291,4,3387.02
122292,3,2997
122293,5,4995
122302,5,183.05
122312,14,4843.44
122314,65,45097.42
122316,22,21295.35
122318,94,48833.4
122321,4,6124.36
122323,4,3750.87
122331,10,7909.22
122342,11,11365.6
122345,20,16956.3
122346,5,4995
122349,2,1998
122350,1,999
122357,97,81046.07
122373,48,39498.6
122381,16,16046.76
122389,8,5037.4
122399,2,2374.6
122401,2,1998
122411,46,32915.26
122413,25,11521.4
122426,4,2278.61
122431,13,12516.42
122432,5,4995
122436,3,2997
122443,13,11031.4
122451,4,3160.06
122480,32,33308.92
122496,11,12872
122497,22,21978
122506,14,12305.53
122510,15,14985
122514,28,22374.32
122516,5,5671.78
122518,1,999
122522,15,12795.05
122531,5,6059.18
122538,4,3996
122540,32,19751.47
122542,5,815.3
122562,4,2321.89
122565,5,4995
122570,5,4995
122572,1,999
122576,5,815.3
122584,21,19092.1
122587,2,2039.84
122590,1,999
122596,28,28253.28
122598,40,29970
122603,11,9154.06
122604,39,25322.66
122609,6,5158.06
122614,5,4995
122631,10,9544.49
122632,2,1998
122634,64,24403.26
122639,5,5470.89
122654,6,1531.09
122662,521,7207.55
122663,1,163.06
122664,7,5093.57
122668,22,15868.29
122669,10,4974.36
122670,9,3522.1
122675,20,13792.02
122676,20,14985
122677,13,9257.61
122678,10,5810.3
122691,2,1998
122718,1,999
122725,3,2997
122741,15,14757.45
122748,37,30649.39
122750,24,20408.7
122758,5,4995
122759,29,14515.58
122762,3,2997
122763,23,3954.72
122769,23,10873.29
122786,1,999
122790,3,2873.25
122791,20,17426.67
122793,5,4995
122797,41,32392.67
122817,12,11988
122821,7,6993
122824,8,1698.59
122825,121,50809.56
122827,1,999
122834,14,13276.94
122842,5,4995
122844,3,2951.49
122852,4,3950.49
122862,5,4903.98
122863,5,4995
122868,8,7992
122886,2,1998
122901,23,17144.73
122906,31,29719.36
122914,4,3950.49
122923,5,6878
122934,5,5326.09
122938,10,9534.9
122940,5,4995
122951,15,4995
122954,14,11122.2
122958,1,999
122961,2,1998
122964,1,999
122965,3,2997
122967,36,26122.46
122969,10,9990
122983,32,25745.47
122988,17,10017.04
122991,30,29609.95
122992,10,5810.3
122993,1,1239.81
122998,9,2297
123006,1,999
123011,5,4995
123019,1,999
123021,4,2192.87
123028,4,3996
123030,43,39399.12
123031,4,1998
123032,2,1998
123047,1,999
123048,2,1998
123073,15,815.3
123076,25,17161.76
123083,5,4995
123084,4,3996
123087,10,9990
123089,19,13849.57
123092,2,1998
123095,2,1998
123096,5,4995
123105,2,1998
123109,5,7655.45
123112,4,2040.4
123120,24,22637.4
123134,2,1998
123137,7,4961.07
123145,4,3996
123146,7,7669.78
123151,12,11988
123156,4,3996
123166,2,1998
123171,1,999
123172,5,4995
123175,2,1998
123179,9,5738.16
123182,1,163.06
123191,7,6993
123197,6,1814.3
123200,4,3996
123204,22,22082.6
123213,14,1691.32
123214,29,17771.32
123215,40,18760.88
123221,27,32245.4
123227,7,3649.24
123237,2,163.06
123246,12,12342.56
123248,4,3996
123252,4,2346.04
123253,30,29970
123261,51,38064.53
123264,17,14795.88
123265,1,999
123267,11,10543.49
123279,32,27017.76
123285,5,6878
123295,31,26879.06
123297,15,15465.74
123303,1,999
123312,25,4995
123323,4,4672.78
123332,3,2997
123334,19,14443.1
123337,15,7279.5
123341,10,5434.53
123347,5,4995
123350,2,1998
123351,2,1998
123359,7,5994
123360,57,52427.5
123362,13,9348.36
123370,2,326.12
123393,3,2997
123397,1,999
123402,64,45064.69
123403,58,50307.8
123408,8,6067.22
123409,6,3996
123412,68,49774.9
123423,8,3831.61
123427,2,1998
123428,4,3996
123429,9,9011.92
123430,38,25578.93
123431,1,999
123433,16,13415.7
123437,13,12925.18
123440,38,32500.84
123443,36,26306.48
123446,9,7319.12
123448,27,24633.16
123449,37,23318.18
123452,2,326.12
123453,125,2487.18
123454,16,18363.45
123455,2,1998
123459,2,1998
123460,1,999
123462,31,30969
123467,1,1375.6
123471,10,9990
123475,3,3529.09
123477,47,28789.17
123480,10,4903.98
123482,35,26657.38
123483,29,24791.3
123486,10,11496.4
123497,19,9585.83
123498,15,9745.08
123500,2,999
123514,9,6993
123526,8,3581.19
123529,1,999
123544,3,2547.37
123545,2,326.12
123547,12,10652.89
123559,3,2997
123566,28,19116.88
123569,27,25135.64
123583,17,10261.01
123586,8,1304.48
123593,4,3904.98
123600,3,1565.5
123601,22,14645.79
123619,5,815.3
123621,1,999
123624,56,40069.67
123627,20,19980
123629,8,7992
123630,6,5408.21
123631,7,4195.67
123632,4,3192.47
123636,13,10058.16
123649,14,13986
123650,17,9597.11
123659,6,5994
123661,95,65211.78
123669,10,5810.3
123673,7,5902.98
123691,54,38468.05
123698,46,45954
123701,1,163.06
123705,6,5216.78
123711,22,12602.41
123712,1,1675.78
123717,1,999
123719,58,49076.96
123727,2,1998
123730,2,1375.6
123746,3,2537.66
123748,4,2997
123755,20,19980
123761,9,8991
123762,68,42504.04
123786,2,1998
123789,27,28479.4
123791,4,3996
123793,2,326.12
123796,5,5748.2
123797,7,3218.78
123803,5,815.3
123806,3,3529.09
123810,8,7992
123814,35,30570.76
123818,17,16101.55
123820,2,1998
123822,8,5484.18
123825,5,4995
123829,1,999
123839,15,13484.54
123841,2,1906.98
123853,17,16983
123859,38,32689.52
123862,1,999
123863,4,3160.06
123866,2,2478.76
123896,54,3996
123897,170,31678.9
123901,7,7525.09
123905,30,39385
123906,2,1998
123909,34,18029.71
123910,18,15474.18
123917,7,4933.78
123925,19,16569.44
123928,25,19623.66
123934,3,2997
123938,8,2359.86
123939,41,39899.66
123940,6,978.36
123945,17,12803.3
123947,56,51376.06
123949,43,40668.75
123951,38,29830.82
123959,11,10247.89
123977,4,1998
123980,12,11988
123983,2,1998
123990,12,4792.67
123991,2,326.12
123998,3,2860.47
124000,3,2997
